827293,805.9,800.3,0.5
877444,805.1,800.4,0.4
877593,805.9,800.4,0.5
877743,805.9,800.4,0.5
877893,805.9,800.4,0.5
.3,0.5
877293,805.9,800.3,0.5
877444,805.1,800.4,0.4
877593,805.9,800.4,0.5
877743,805.9,800.4,0.5
877893,805.9,800.4,0.5
878043,805.9,800.4,0.5
878193,805.7,800.4,0.4
878343,805.9,800.4,0.5
878493,805.8,800.5,0.4
878643,805.2,800.4,0.4
878792,805.2,800.3,0.4
878943,805.2,800.3,0.4
879092,805.8,800.3,0.5
879242,805.9,800.4,0.5
879392,805.8,800.5,0.4
879542,805.3,800.3,0.4
879692,805.2,800.3,0.4
879842,805.4,800.3,0.4
879991,805.9,800.3,0.5
880142,805.9,800.3,0.5
880291,805.9,800.3,0.5
880442,805.8,800.3,0.5
880591,805.8,800.3,0.5
880741,806.0,800.5,0.5
880891,805.9,800.3,0.5
881041,805.9,800.4,0.5
881191,805.7,800.4,0.4
881341,805.9,800.3,0.5
881490,805.9,800.5,0.4
881641,805.8,800.4,0.5
881790,805.8,800.3,0.5
881941,805.8,800.4,0.4
882091,805.8,800.3,0.5
882240,805.9,800.5,0.4
882391,805.8,800.4,0.5
882498,87.0,800.4,-59.5
882606,87.3,800.3,-59.4
882714,87.2,800.3,-59.4
882822,86.4,800.3,-59.5
882929,89.0,800.3,-59.3
883037,86.3,800.5,-59.5
883144,73.9,800.3,-60.5
883251,72.4,800.3,-60.7
883358,70.8,800.3,-60.8
883465,69.4,800.3,-60.9
883529,68.1,85.1,-1.4
883594,66.3,84.1,-1.5
883700,65.6,800.4,-61.2
883765,65.1,82.8,-1.5
883829,64.9,79.7,-1.2
883893,67.8,79.8,-1.0
883957,68.0,78.8,-0.9
884021,67.2,71.6,-0.4
884085,67.8,78.3,-0.9
884150,68.5,78.9,-0.9
884214,69.7,78.5,-0.7
884279,76.4,78.7,-0.2
884343,75.4,78.0,-0.2
884409,78.0,78.7,-0.1
884473,76.8,80.2,-0.3
884538,79.1,80.0,-0.1
884603,78.7,79.7,-0.1
884668,80.3,81.6,-0.1
884733,82.3,81.5,0.1
884799,81.3,82.4,-0.1
884865,81.8,87.9,-0.5
884930,82.4,82.5,-0.0
884996,85.6,82.5,0.3
885060,82.6,81.3,0.1
885126,81.5,81.5,-0.0
885191,82.3,81.6,0.1
885257,81.8,82.0,-0.0
885321,81.7,82.2,-0.0
885387,81.7,82.1,-0.0
885452,82.4,82.2,0.0
885518,82.6,82.4,0.0
885583,83.3,82.6,0.1
885649,84.8,83.6,0.1
885714,84.8,84.9,-0.0
885780,84.0,84.2,-0.0
885844,83.6,83.2,0.0
885910,84.9,82.8,0.2
885976,83.3,82.6,0.1
886042,93.6,82.1,1.0
886108,85.8,82.0,0.3
886172,82.0,81.9,0.0
886238,81.7,77.3,0.4
886302,78.8,76.1,0.2
886367,83.4,73.1,0.9
886431,74.7,70.7,0.3
886495,72.8,69.4,0.3
886559,71.4,69.1,0.2
886623,71.5,67.7,0.3
886687,80.6,67.2,1.1
886751,69.5,67.4,0.2
886814,69.2,67.7,0.1
886879,69.2,67.7,0.1
886942,68.4,67.2,0.1
887006,68.3,67.3,0.1
887069,68.1,67.2,0.1
887133,68.7,66.8,0.2
887196,68.3,67.5,0.1
887260,68.7,67.8,0.1
887324,68.0,68.8,-0.1
887388,67.7,70.4,-0.2
887452,68.3,86.3,-1.5
887559,68.2,800.4,-61.0
887623,69.7,71.9,-0.2
887731,86.8,800.4,-59.5
887794,69.0,72.4,-0.3
887860,68.8,86.1,-1.4
887966,69.9,800.4,-60.9
888073,69.0,800.5,-61.0
888179,68.6,800.4,-61.0
888287,84.2,800.4,-59.7
888394,82.5,800.5,-59.8
888502,81.3,800.5,-59.9
888609,83.2,800.4,-59.8
888760,805.7,800.4,0.4
888909,805.8,800.4,0.4
889060,805.9,800.6,0.4
889209,805.2,800.4,0.4
889359,805.3,800.4,0.4
889509,805.2,800.4,0.4
889659,805.2,800.4,0.4
889808,805.3,800.3,0.4
889959,805.3,800.4,0.4
890108,805.2,800.4,0.4
890258,805.4,800.5,0.4
890408,805.8,800.3,0.5
890558,805.9,800.3,0.5
890708,805.7,800.4,0.4
890858,805.3,800.3,0.4
891008,805.3,800.4,0.4
891158,805.1,800.3,0.4
891308,805.2,800.3,0.4
891458,805.3,800.4,0.4
891608,805.3,800.3,0.4
891757,805.3,800.3,0.4
891908,805.2,800.4,0.4
892057,805.2,800.3,0.4
892207,805.3,800.3,0.4
892357,805.9,800.4,0.5
892507,805.8,800.3,0.5
892657,805.9,800.3,0.5
892807,805.3,800.4,0.4
892956,805.2,800.3,0.4
893107,805.1,800.3,0.4
893256,805.2,800.4,0.4
