1182.40.5,0.4
148418,805.1,800.4,0.4
148568,805.1,800.4,0.4
148718,805.1,800.4,0.4
148868,805.2,800.5,0.4
149017,805.1,800.4,0.4
.5,0.4
148418,805.1,800.4,0.4
148568,805.1,800.4,0.4
148718,805.1,800.4,0.4
148868,805.2,800.5,0.4
149017,805.1,800.4,0.4
149168,805.1,800.3,0.4
149317,805.2,800.4,0.4
149467,805.1,800.5,0.4
149617,805.2,800.4,0.4
149767,805.2,800.4,0.4
149916,805.2,800.4,0.4
150067,805.3,800.4,0.4
150216,805.8,800.4,0.5
150367,805.8,800.4,0.4
150516,805.8,800.4,0.4
150666,805.8,800.5,0.4
150816,805.8,800.4,0.5
150966,805.8,800.4,0.5
151116,805.7,800.3,0.4
151266,805.8,800.4,0.4
151416,805.8,800.5,0.4
151566,805.8,800.4,0.5
151715,805.9,800.4,0.5
151866,805.7,800.4,0.4
152015,805.8,800.3,0.5
152166,805.9,800.4,0.5
152315,805.7,800.3,0.5
152465,805.8,800.4,0.5
152615,805.2,800.3,0.4
152765,805.2,800.3,0.4
152914,805.3,800.4,0.4
153065,805.2,800.4,0.4
153214,805.2,800.3,0.4
153365,805.3,800.4,0.4
153515,805.2,800.4,0.4
153664,805.1,800.4,0.4
153815,805.1,800.4,0.4
153964,805.2,800.4,0.4
154114,805.2,800.4,0.4
154264,805.2,800.4,0.4
154414,805.1,800.3,0.4
154563,805.8,800.5,0.4
154714,805.8,800.4,0.5
154863,805.9,800.4,0.5
155014,805.8,800.4,0.5
155163,805.6,800.4,0.4
155313,805.2,800.5,0.4
155463,805.3,800.4,0.4
155613,805.3,800.4,0.4
155763,805.2,800.3,0.4
155913,805.9,800.3,0.5
156022,115.6,800.3,-57.1
156172,805.8,800.3,0.5
156322,805.9,800.3,0.5
156472,805.8,800.3,0.5
156580,92.7,800.3,-59.0
156688,92.9,800.3,-58.9
156796,93.6,800.3,-58.9
156905,94.4,800.4,-58.8
157012,95.9,800.3,-58.7
157121,97.1,800.3,-58.6
157230,97.8,800.3,-58.5
157338,97.9,800.3,-58.5
157447,97.7,800.3,-58.6
157555,97.0,800.3,-58.6
157623,109.1,97.9,0.9
157689,97.0,97.0,0.0
157757,95.5,95.6,-0.0
157865,805.8,95.2,59.2
157973,93.5,800.3,-58.9
158041,104.6,92.9,1.0
158107,94.3,92.8,0.1
158175,93.5,108.6,-1.3
158241,93.5,94.4,-0.1
158308,94.4,94.8,-0.0
158375,95.8,95.4,0.0
158443,96.5,108.0,-1.0
158511,98.2,108.8,-0.9
158579,111.0,110.7,0.0
158689,805.8,113.6,57.7
158798,115.6,800.4,-57.1
158868,117.4,116.9,0.0
158938,118.4,116.0,0.2
159047,118.0,800.4,-56.9
159197,805.8,800.4,0.5
159347,806.0,800.4,0.5
159497,805.1,800.4,0.4
159606,120.4,800.4,-56.7
159717,805.1,118.7,57.2
159826,805.2,117.8,57.3
159936,805.2,120.7,57.0
160087,805.4,800.4,0.4
160236,805.9,800.4,0.5
160387,805.8,800.3,0.5
160536,805.3,800.4,0.4
160686,805.6,800.5,0.4
160836,805.9,800.4,0.5
160986,805.9,800.4,0.5
161136,805.8,800.4,0.5
161286,805.9,800.3,0.5
161436,806.0,800.4,0.5
161586,805.9,800.3,0.5
161735,805.3,800.3,0.4
161886,805.2,800.3,0.4
162035,805.2,800.3,0.4
162185,805.3,800.4,0.4
162335,805.2,800.4,0.4
162485,805.3,800.4,0.4
162635,805.9,800.4,0.5
162785,805.9,800.4,0.5
162934,805.9,800.4,0.5
163085,805.8,800.3,0.5
163234,805.7,800.4,0.4
163385,805.9,800.5,0.5
163534,805.8,800.4,0.4
163684,805.8,800.4,0.5
163834,805.3,800.5,0.4
163984,805.2,800.4,0.4
164133,805.2,800.5,0.4
164284,805.6,800.5,0.4
164433,805.2,800.4,0.4
164584,805.7,800.3,0.5
164733,805.8,800.3,0.5
164883,805.8,800.5,0.4
165033,805.9,800.3,0.5
165183,805.8,800.3,0.5
165334,805.8,800.3,0.5
165483,805.9,800.4,0.5
165633,805.8,800.5,0.4
165783,805.8,800.4,0.4
165933,805.9,800.4,0.5
166083,805.8,800.4,0.5
166233,805.9,800.4,0.5
166383,805.9,800.5,0.5
166533,805.9,800.4,0.5
166682,805.9,800.4,0.5
166823,646.2,80
